filename,transcription
k02-076-07-07.png,of
k02-076-07-08.png,the
k02-076-08-00.png,initation
k02-076-08-02.png,felt
k02-076-08-03.png,with
k02-076-08-04.png,him
k02-076-09-00.png,at
k02-076-09-01.png,times
k02-093-00-00.png,knowing
k02-093-00-01.png,Nigel
k02-093-00-04.png,would
k02-093-00-05.png,have
k02-093-00-06.png,been
k02-093-00-07.png,surprised
k02-093-00-08.png,if
k02-093-00-09.png,he
k02-093-01-00.png,had
k02-093-01-01.png,not
k02-093-01-02.png,made
k02-093-01-03.png,his
k02-093-01-04.png,usual
k02-093-01-05.png,u
k02-093-01-06.png,arrangements
k02-093-01-07.png,u
k02-093-01-09.png,A
k02-093-01-10.png,bachlor
k02-093-02-00.png,himself
k02-093-02-02.png,he
k02-093-02-03.png,know
k02-093-02-04.png,well
k02-093-02-05.png,how
k02-093-02-06.png,to
k02-093-02-07.png,entertain
k02-093-02-08.png,his
k02-093-02-09.png,bachelor
k02-093-03-00.png,friends
k02-093-03-02.png,He
k02-093-03-03.png,caught
k02-093-03-04.png,my
k02-093-03-05.png,look
k02-093-03-06.png,and
k02-093-03-07.png,pursed
k02-093-03-08.png,his
k02-093-03-09.png,lips
k02-093-03-10.png,in
k02-093-04-00.png,a
k02-093-04-01.png,quick
k02-093-04-02.png,little
k02-093-04-03.png,grimace
k02-093-04-04.png,of
k02-093-04-05.png,acknowledgement
k02-093-04-06.png,i
k02-093-04-07.png,then
k02-093-04-08.png,raised
k02-093-05-00.png,an
k02-093-05-01.png,enquiring
k02-093-05-02.png,eyebrow
k02-093-05-03.png,in
k02-093-05-04.png,young
k02-093-05-05.png,Lee's
k02-093-05-06.png,direction
k02-097-00-00.png,I
k02-097-00-01.png,shrugged
k02-097-00-02.png,a
k02-097-00-03.png,shoulder
k02-097-00-05.png,would
k02-097-00-06.png,would
k02-097-00-07.png,have
k02-097-01-00.png,to
k02-097-01-01.png,decide
k02-097-01-02.png,about
k02-097-01-03.png,that
k02-097-01-04.png,for
k02-097-01-05.png,himself
k02-097-01-07.png,I
k02-097-02-00.png,thought
k02-097-02-02.png,and
k02-097-02-03.png,noticed
k02-097-02-04.png,that
k02-097-02-05.png,although
k02-097-02-06.png,he
k02-097-03-00.png,was
k02-097-03-01.png,looking
k02-097-03-02.png,at
k02-097-03-03.png,other
k02-097-03-04.png,other
k02-097-03-07.png,he
k02-097-03-08.png,did
k02-097-04-00.png,so
k02-097-04-01.png,quite
k02-097-04-02.png,dispassionately
k02-097-04-04.png,almost
k02-097-04-05.png,as
k02-097-04-06.png,though
k02-097-05-00.png,he
k02-097-05-01.png,was
k02-097-05-02.png,merely
k02-097-05-03.png,interested
k02-097-05-04.png,in
k02-097-05-05.png,the
k02-097-05-06.png,unfamiliar
k02-097-06-00.png,clothes
k02-097-06-01.png,she
k02-097-06-02.png,was
k02-097-06-03.png,wearing
k02-097-06-05.png,And
k02-097-06-06.png,I
k02-097-06-07.png,thought
k02-097-07-00.png,to
k02-097-07-01.png,myself
k02-097-07-03.png,He
k02-097-07-04.png,may
k02-097-07-05.png,be
k02-097-07-06.png,still
k02-097-07-07.png,too
k02-097-07-08.png,much
k02-097-07-09.png,of
k02-097-08-00.png,a
k02-097-08-01.png,n
k02-097-08-02.png,Gew
k02-097-08-03.png,chum
k02-097-08-05.png,to
k02-097-08-06.png,see
k02-097-08-08.png,the
k02-097-08-09.png,beauty
k02-097-08-10.png,of
k02-097-09-00.png,the
k02-097-09-01.png,East
k02-102-00-00.png,There
k02-102-00-01.png,was
k02-102-00-02.png,still
k02-102-00-03.png,an
k02-102-00-04.png,ease
k02-102-00-05.png,in
k02-102-00-06.png,our
k02-102-00-07.png,conversation
k02-102-00-09.png,but
k02-102-00-10.png,its
k02-102-01-00.png,scope
k02-102-01-01.png,was
k02-102-01-02.png,restricted
k02-102-01-05.png,felt
k02-102-01-06.png,that
k02-102-01-08.png,could
k02-102-01-09.png,hardly
k02-102-01-10.png,make
k02-102-01-11.png,the
k02-102-02-00.png,usua
k02-102-02-01.png,enquiries
k02-102-02-02.png,and
k02-102-02-03.png,comments
k02-102-02-04.png,about
k02-102-02-05.png,Nigel's
k02-102-02-06.png,various
k02-102-02-07.png,mistresses
k02-102-03-00.png,as
k02-102-03-02.png,was
k02-102-03-03.png,accustomed
k02-102-03-04.png,to
k02-102-03-05.png,whenever
k02-102-03-07.png,saw
k02-102-03-08.png,him
k02-102-03-10.png,uch
k02-102-03-11.png,as
k02-102-04-00.png,wondered
k02-102-04-01.png,which
k02-102-04-02.png,of
k02-102-04-03.png,his
k02-102-04-04.png,girls
k02-102-04-05.png,was
k02-102-04-06.png,favour
k02-102-04-07.png,favour
k02-102-04-08.png,at
k02-102-04-09.png,the
k02-102-04-10.png,moment
k02-102-05-00.png,And
k02-102-05-02.png,suppose
k02-102-05-03.png,he
k02-102-05-04.png,felt
k02-102-05-05.png,the
k02-102-05-06.png,same
k02-102-05-08.png,We
k02-102-05-09.png,had
k02-102-05-10.png,only
k02-102-05-11.png,a
k02-102-05-12.png,few
k02-102-05-13.png,drinks
k02-102-06-00.png,then
k02-102-06-01.png,decided
k02-102-06-02.png,to
k02-102-06-03.png,bathe
k02-102-06-04.png,and
k02-102-06-05.png,dress
k02-102-06-06.png,for
k02-102-06-07.png,a
k02-102-06-08.png,rather
k02-102-06-09.png,early
k02-102-07-00.png,dinner
k02-112-00-00.png,He
k02-112-00-01.png,had
k02-112-00-02.png,one
k02-112-00-03.png,of
k02-112-00-04.png,the
k02-112-00-05.png,better
k02-112-00-06.png,kashmir
k02-112-00-07.png,carpets
k02-112-00-08.png,on
k02-112-01-00.png,the
k02-112-01-01.png,floor
k02-112-01-03.png,His
k02-112-01-04.png,pictures
k02-112-01-05.png,and
k02-112-01-06.png,curtains
k02-112-01-08.png,indeed
k02-112-02-00.png,suppose
k02-112-02-01.png,the
k02-112-02-02.png,entire
k02-112-02-03.png,furnishing
k02-112-02-05.png,had
k02-112-02-06.png,been
k02-112-02-07.png,se
k02-112-03-00.png,lected
k02-112-03-01.png,personally
k02-112-03-03.png,The
k02-112-03-04.png,house
k02-112-03-05.png,was
k02-112-03-07.png,as
k02-112-03-08.png,he
k02-112-04-00.png,occasionally
k02-112-04-01.png,proclaimed
k02-112-04-03.png,his
k02-112-04-04.png,house
k02-112-04-06.png,and
k02-112-04-07.png,he
k02-112-04-08.png,had
k02-112-05-00.png,made
k02-112-05-01.png,it
k02-112-05-02.png,as
k02-112-05-03.png,such
k02-112-05-06.png,doubt
k02-112-05-07.png,it
k02-112-05-08.png,he
k02-112-05-09.png,will
k02-112-05-10.png,ever
k02-112-06-00.png,leave
k02-112-06-01.png,Halaya
k02-112-06-03.png,even
k02-112-06-04.png,when
k02-112-06-05.png,he
k02-112-06-06.png,retires
k02-117-00-00.png,The
k02-117-00-01.png,country
k02-117-00-03.png,and
k02-117-00-04.png,his
k02-117-00-05.png,mistresses
k02-117-00-07.png,have
k02-117-00-08.png,cave
k02-117-01-00.png,to
k02-117-01-02.png,too
k02-117-01-03.png,much
k02-117-01-04.png,to
k02-117-01-05.png,him
k02-117-01-07.png,And
k02-117-01-09.png,indirectly
k02-117-02-00.png,this
k02-117-02-01.png,impression
k02-117-02-03.png,had
k02-117-02-04.png,of
k02-117-02-05.png,him
k02-117-02-06.png,was
k02-117-02-07.png,one
k02-117-02-08.png,of
k02-117-02-09.png,several
k02-117-03-00.png,reasons
k02-117-03-01.png,why
k02-117-03-03.png,had
k02-117-03-04.png,decided
k02-117-03-06.png,should
k02-117-03-07.png,leave
k02-117-04-00.png,it
k02-117-04-02.png,before
k02-117-04-04.png,we
k02-117-04-05.png,we
k02-117-04-06.png,too
k02-117-04-08.png,if
k02-117-04-09.png,would
k02-117-04-10.png,be
k02-117-04-11.png,too
k02-117-04-12.png,late
k02-117-05-01.png,used
k02-117-05-02.png,the
k02-117-05-03.png,encase
k02-117-05-04.png,of
k02-117-05-06.png,early
k02-117-05-07.png,start
k02-117-05-09.png,the
k02-117-06-00.png,warming
k02-117-06-01.png,to
k02-117-06-02.png,resize
k02-117-06-03.png,as
k02-117-06-04.png,soon
k02-117-06-05.png,as
k02-117-06-06.png,if
k02-117-06-07.png,secured
k02-117-07-00.png,pudent
k02-117-07-01.png,to
k02-117-07-02.png,do
k02-117-07-03.png,so
k02-117-07-05.png,after
k02-117-07-06.png,the
k02-117-07-07.png,coffee
k02-117-07-08.png,and
k02-117-07-09.png,andy
k02-117-08-00.png,already
k02-117-08-01.png,anticipating
k02-117-08-02.png,the
k02-117-08-03.png,pleasures
k02-117-08-04.png,pleasures
k02-117-09-01.png,bud
h07-000-00-00.png,as
h07-000-00-01.png,over
h07-000-00-02.png,7000000
h07-000-00-03.png,square
h07-000-00-04.png,feet
h07-000-00-05.png,of
h07-000-00-06.png,factory
h07-000-00-07.png,made
h07-000-00-09.png,by
h07-000-00-10.png,the
h07-000-01-00.png,development
h07-000-01-01.png,corporations
h07-000-01-03.png,about
h07-000-01-04.png,20
h07-000-01-06.png,cent
h07-000-01-07.png,represents
h07-000-02-01.png,built
h07-000-02-02.png,after
h07-000-02-03.png,the
h07-000-02-05.png,had
h07-000-02-06.png,become
h07-000-02-07.png,established
h07-000-03-00.png,It
h07-000-03-01.png,is
h07-000-03-02.png,the
h07-000-03-03.png,policy
h07-000-03-04.png,of
h07-000-03-05.png,the
h07-000-03-06.png,corporation
h07-000-03-07.png,to
h07-000-03-08.png,change
h07-000-03-09.png,full
h07-000-04-01.png,or
h07-000-04-02.png,ground
h07-000-04-04.png,for
h07-000-04-05.png,their
h07-000-04-06.png,factories
h07-000-04-07.png,or
h07-000-04-08.png,industrial
h07-000-05-02.png,and
h07-000-05-03.png,rents
h07-000-05-04.png,vary
h07-000-05-05.png,considerably
h07-000-05-06.png,according
h07-000-05-07.png,to
h07-000-05-08.png,the
h07-000-05-09.png,demand
h07-000-06-00.png,for
h07-000-06-01.png,factory
h07-000-06-02.png,accomodation
h07-003-00-00.png,The
h07-003-00-01.png,average
h07-003-00-02.png,grows
h07-003-00-03.png,return
h07-003-00-04.png,on
h07-003-00-05.png,established
h07-003-00-06.png,industrial
h07-003-01-00.png,ranges
h07-003-01-01.png,from
h07-003-01-03.png,to
h07-003-01-04.png,9
h07-003-01-06.png,cent
h07-003-01-07.png,of
h07-003-01-08.png,the
h07-003-01-10.png,expenditure
h07-003-01-11.png,on
h07-003-01-12.png,land
h07-003-02-00.png,site
h07-003-02-01.png,works
h07-003-02-02.png,and
h07-003-02-03.png,buildings
h07-003-02-05.png,Manufacturing
h07-003-02-06.png,industry
h07-003-02-07.png,affords
h07-003-03-00.png,employment
h07-003-03-01.png,to
h07-003-03-02.png,large
h07-003-03-03.png,numbers
h07-003-03-04.png,of
h07-003-03-05.png,non-manual
h07-003-03-06.png,as
h07-003-03-07.png,well
h07-003-03-08.png,as
h07-003-04-00.png,manual
h07-003-04-01.png,workers
h07-003-04-03.png,An
h07-003-04-04.png,analysis
h07-003-04-05.png,made
h07-003-04-06.png,by
h07-003-04-08.png,Development
h07-003-05-00.png,corporation
h07-003-05-01.png,in
h07-003-05-02.png,1958
h07-003-05-04.png,after
h07-003-05-05.png,collating
h07-003-05-06.png,replies
h07-003-05-07.png,from
h07-003-05-08.png,fifty-eight
h07-003-06-00.png,manufracturing
h07-003-06-01.png,firms
h07-003-06-02.png,over
h07-003-06-03.png,over
h07-003-06-04.png,nine
h07-003-07-00.png,showed
h07-003-07-01.png,that
h07-003-07-02.png,5
h07-003-07-03.png,per
h07-003-07-04.png,cent
h07-003-07-05.png,of
h07-003-07-06.png,the
h07-003-07-07.png,stall
h07-003-07-08.png,were
h07-003-07-09.png,classed
h07-003-07-10.png,as
h07-003-08-00.png,managerial
h07-003-08-01.png,and
h07-003-08-02.png,administrative
h07-003-08-04.png,11
h07-003-08-05.png,per
h07-003-08-06.png,cent
h07-003-08-07.png,as
h07-003-08-08.png,or
h07-003-09-00.png,or
h07-003-09-01.png,employed
h07-003-09-02.png,in
h07-003-09-03.png,research
h07-003-09-04.png,and
h07-003-09-05.png,19
h07-003-09-06.png,per
h07-003-09-07.png,cent
h07-003-09-08.png,as
h07-007-00-00.png,There
h07-007-00-01.png,is
h07-007-00-02.png,no
h07-007-00-03.png,reason
h07-007-00-04.png,to
h07-007-00-05.png,suppose
h07-007-00-06.png,that
h07-007-00-07.png,this
h07-007-00-08.png,pattern
h07-007-00-09.png,is
h07-007-00-11.png,to
h07-007-01-02.png,The
h07-007-01-03.png,development
h07-007-01-04.png,corporations
h07-007-01-05.png,arrived
h07-007-01-06.png,arrived
h07-007-01-07.png,at
h07-007-01-08.png,a
h07-007-01-09.png,varied
h07-007-02-00.png,pattern
h07-007-02-01.png,of
h07-007-02-02.png,industry
h07-007-02-04.png,offering
h07-007-02-05.png,resonable
h07-007-02-06.png,resonable
h07-007-02-07.png,choice
h07-007-02-08.png,of
h07-007-03-00.png,employer
h07-007-03-01.png,as
h07-007-03-02.png,well
h07-007-03-03.png,as
h07-007-03-04.png,choice
h07-007-03-05.png,of
h07-007-03-06.png,for
h07-007-03-07.png,for
h07-007-03-08.png,men
h07-007-03-10.png,women
h07-007-03-11.png,and
h07-007-04-00.png,school-leavers
h07-007-04-02.png,with
h07-007-04-04.png,regard
h07-007-04-05.png,to
h07-007-04-06.png,the
h07-007-04-07.png,industries
h07-007-05-00.png,already
h07-007-05-01.png,established
h07-007-05-02.png,in
h07-007-05-03.png,their
h07-007-05-04.png,town
h07-007-05-06.png,inevitably
h07-007-05-07.png,engineering
h07-007-06-00.png,including
h07-007-06-01.png,the
h07-007-06-02.png,motor
h07-007-06-03.png,
h07-007-06-04.png,
h07-007-06-05.png,
h07-007-07-03.png,on
h07-007-07-04.png,all
h07-007-07-05.png,the
h07-007-07-06.png,London
h07-007-07-07.png,new town since
h07-007-07-08.png,there
h07-007-07-09.png,are
h07-007-08-00.png,among
h07-007-08-01.png,industries
h07-007-08-02.png,which
h07-007-08-04.png,have
h07-007-08-05.png,expanded
h07-007-08-06.png,most
h07-007-09-00.png,during
h07-007-09-01.png,the
h07-007-09-04.png,years
h07-007-09-05.png,in
h07-007-09-06.png,the
h07-007-09-07.png,country
h07-007-09-08.png,generally
h07-011-00-00.png,of
h07-011-00-01.png,those
h07-011-00-02.png,at
h07-011-00-03.png,prevent
h07-011-00-04.png,employes
h07-011-00-05.png,in
h07-011-00-06.png,manufracturing
h07-011-00-07.png,industry
h07-011-01-00.png,in
h07-011-01-01.png,the
h07-011-01-02.png,eight
h07-011-01-03.png,London
h07-011-01-04.png,new
h07-011-01-05.png,towns
h07-011-01-06.png,about
h07-011-01-07.png,40
h07-011-01-08.png,per
h07-011-01-09.png,cent
h07-011-01-10.png,are
h07-011-02-00.png,employed
h07-011-02-01.png,in
h07-011-02-02.png,engineering
h07-011-02-03.png,and
h07-011-02-04.png,electrical
h07-011-02-05.png,goods
h07-011-02-06.png,manufracture
h07-011-03-00.png,the
h07-011-03-01.png,proportion
h07-011-03-02.png,employed
h07-011-03-03.png,in
h07-011-03-04.png,both
h07-011-03-05.png,there
h07-011-03-06.png,groups
h07-011-03-07.png,combined
h07-011-04-00.png,various
h07-011-04-01.png,from
h07-011-04-02.png,about
h07-011-04-03.png,30
h07-011-04-04.png,per
h07-011-04-05.png,cent
h07-011-04-06.png,in
h07-011-04-08.png,to
h07-011-04-09.png,85
h07-011-04-10.png,per
h07-011-04-11.png,cent
h07-011-04-12.png,in
h07-011-05-01.png,and
h07-011-05-02.png,90
h07-011-05-03.png,per
h07-011-05-04.png,cent
h07-011-05-05.png,in
h07-013-00-00.png,These
h07-013-00-03.png,much
h07-013-00-04.png,higher
h07-013-00-05.png,than
h07-013-00-06.png,the
h07-013-00-07.png,national
h07-013-01-00.png,analyze
h07-013-01-02.png,and
h07-013-01-03.png,may
h07-013-01-04.png,be
h07-013-01-05.png,thought
h07-013-01-06.png,to
h07-013-01-07.png,indicate
h07-013-01-08.png,a
h07-013-02-00.png,each
h07-013-02-01.png,of
h07-013-02-02.png,balance
h07-013-02-03.png,in
h07-013-02-04.png,some
h07-013-02-05.png,of
h07-013-02-06.png,the
h07-013-02-07.png,towns
h07-013-02-09.png,On
h07-013-02-10.png,the
h07-013-02-11.png,after
h07-013-03-00.png,hand 
h07-013-03-02.png,groups
h07-013-03-03.png,after
h07-013-03-06.png,opportunities
h07-013-03-07.png,of
h07-013-04-00.png,shilled
h07-013-04-01.png,employment
h07-013-04-02.png,and
h07-013-04-03.png,are
h07-013-04-04.png,highly
h07-013-05-00.png,as
h07-013-05-01.png,regards
h07-013-05-02.png,products
h07-013-05-05.png,and
h07-013-05-06.png,methods
h07-013-05-07.png,of
h07-013-06-00.png,manufracture
h07-013-06-02.png,consumer
h07-013-06-03.png,goods
h07-013-06-04.png,industries
h07-013-06-05.png,such
h07-013-06-06.png,as
h07-013-06-07.png,the
h07-013-07-00.png,manufracture
h07-013-07-01.png,of
h07-013-07-02.png,food
h07-013-07-04.png,and
h07-013-07-05.png,drink
h07-013-07-07.png,tobacco
h07-013-07-09.png,clothing
h07-013-08-00.png,and
h07-013-08-02.png,are
h07-013-08-03.png,underrepresented
h07-013-08-04.png,in
h07-013-08-05.png,the
h07-013-08-06.png,new
h07-013-09-00.png,towns
h07-013-09-01.png,generally
h07-013-09-02.png,though
h07-013-09-03.png,not
h07-013-09-04.png,in
h07-013-09-06.png,Welnyn
h07-013-10-00.png,Welnyn
h07-017-00-00.png,The
h07-017-00-01.png,following
h07-017-00-02.png,table
h07-017-00-03.png,indicates
h07-017-00-04.png,the
h07-017-00-05.png,site
h07-017-00-06.png,of
h07-017-00-07.png,the
h07-017-01-02.png,some
h07-017-01-03.png,of
h07-017-01-04.png,them
h07-017-01-05.png,occupying
h07-017-01-06.png,more
h07-017-01-07.png,than
h07-017-02-00.png,one
h07-017-02-01.png,factory
h07-017-02-03.png,introduced
h07-017-02-04.png,or
h07-017-02-05.png,sponsored
h07-017-02-06.png,by
h07-017-03-00.png,development
h07-017-03-01.png,corporations
h07-017-03-03.png,the
h07-017-03-04.png,new
h07-017-03-05.png,towns
h07-017-03-07.png,The
h07-017-04-00.png,overall
h07-017-04-01.png,average
h07-017-04-02.png,for
h07-017-04-03.png,the
h07-017-04-04.png,factories
h07-017-04-05.png,sponsored
h07-017-04-06.png,by
h07-017-05-00.png,development
h07-017-05-01.png,corporations
h07-017-05-02.png,is
h07-017-05-03.png,about
h07-017-05-04.png,170
h07-017-05-05.png,employees
h07-017-06-00.png,per
h07-017-06-01.png,cent
h07-017-06-03.png,and
h07-017-06-04.png,the
h07-017-06-05.png,average
h07-017-06-06.png,for
h07-017-06-07.png,each
h07-017-06-08.png,of
h07-017-06-09.png,the
h07-017-06-10.png,Londin
h07-017-07-00.png,new
h07-017-07-01.png,towns
h07-017-07-02.png,is
h07-017-07-03.png,roughly
h07-017-07-04.png,the
h07-017-07-05.png,same
h07-017-07-06.png,except
h07-017-07-07.png,at
h07-017-07-08.png,classified
h07-017-08-00.png,where
h07-017-08-01.png,it
h07-017-08-02.png,is
h07-017-08-03.png,much
h07-017-08-04.png,loner
h07-017-08-06.png,and
h07-017-08-09.png,where
h07-017-08-10.png,it
h07-017-09-00.png,is
h07-017-09-01.png,much
h07-017-09-02.png,big
h07-017-09-03.png,he
h07-020-00-00.png,The
h07-020-00-01.png,position
h07-020-00-02.png,at
h07-020-00-04.png,is
h07-020-00-05.png,accounted
h07-020-00-06.png,for
h07-020-00-07.png,by
h07-020-01-00.png,the
h07-020-01-01.png,presence
h07-020-01-02.png,of
h07-020-01-03.png,one
h07-020-01-04.png,firm
h07-020-01-05.png,with
h07-020-01-06.png,"3,700"
h07-020-01-07.png,employees
h07-020-02-00.png,and
h07-020-02-01.png,two
h07-020-02-02.png,others
h07-020-02-03.png,with
h07-020-02-04.png,over
h07-020-02-05.png,"1,000"
h07-020-02-06.png,employees
h07-020-03-00.png,About
h07-020-03-01.png,32
h07-020-03-02.png,per
h07-020-03-03.png,cent
h07-020-03-04.png,of
h07-020-03-05.png,all
h07-020-03-06.png,the
h07-020-03-07.png,workers
h07-020-03-08.png,employed
h07-020-04-00.png,in
h07-020-04-01.png,factories
h07-020-04-02.png,sponsered
h07-020-04-03.png,by
h07-020-04-04.png,the
h07-020-04-05.png,development
h07-020-05-00.png,corporations
h07-020-05-01.png,are
h07-020-05-02.png,employed
h07-020-05-03.png,by
h07-020-05-04.png,the
h07-020-05-05.png,eleven
h07-020-06-00.png,largest
h07-020-06-01.png,firms
h07-020-06-02.png,and
h07-020-06-03.png,about
h07-020-06-04.png,23
h07-020-06-05.png,per
h07-020-06-06.png,cent
h07-020-06-07.png,by
h07-020-06-08.png,the
h07-020-06-09.png,next
h07-020-07-00.png,group
h07-020-07-01.png,of
h07-020-07-02.png,firms
h07-020-07-03.png,employing
h07-020-07-04.png,between
h07-020-08-00.png,hundred
h07-020-08-01.png,and
h07-020-08-02.png,one
h07-020-08-03.png,thousand
h07-020-08-04.png,workers
h07-023-00-00.png,In
h07-023-00-01.png,factories
h07-023-00-02.png,spomserd
h07-023-00-03.png,by
h07-023-00-04.png,the
h07-023-00-05.png,Londin
h07-023-00-06.png,new
h07-023-00-07.png,town
h07-023-01-00.png,development
h07-023-01-01.png,corporations
h07-023-01-02.png,the
h07-023-01-03.png,proportion
h07-023-01-04.png,of
h07-023-02-00.png,female
h07-023-02-01.png,employees
h07-023-02-03.png,expressed
h07-023-02-04.png,as
h07-023-02-05.png,a
h07-023-02-06.png,percentage
h07-023-03-00.png,of
h07-023-03-01.png,all
h07-023-03-02.png,amployees
h07-023-03-04.png,canis
h07-023-03-05.png,from
h07-023-03-06.png,23
h07-023-03-07.png,per
h07-023-03-08.png,cent
h07-023-03-09.png,in
h07-023-04-00.png,Welwyn
h07-023-04-01.png,border
h07-023-04-02.png,city
h07-023-04-03.png,and
h07-023-04-04.png,24
h07-023-04-05.png,per
h07-023-04-06.png,cent
h07-023-04-07.png,in
h07-023-05-01.png,Hempstead
h07-023-05-02.png,to
h07-023-05-03.png,35
h07-023-05-04.png,per
h07-023-05-05.png,cent
h07-023-05-06.png,in
h07-023-06-00.png,Basildon
h07-023-06-01.png,and
h07-023-06-02.png,55
h07-023-06-03.png,per
h07-023-06-04.png,cent
h07-023-06-05.png,in
h07-023-06-06.png,Hasfield
h07-023-07-00.png,with
h07-023-07-01.png,on
h07-023-07-02.png,average
h07-023-07-03.png,of
h07-023-07-04.png,about
h07-023-07-05.png,30
h07-023-07-06.png,per
h07-023-07-07.png,cent
h07-023-08-01.png,rather
h07-023-08-02.png,less
h07-023-08-03.png,than
h07-023-08-04.png,in
h07-023-08-05.png,the
h07-023-08-06.png,country
h07-023-08-07.png,as
h07-023-08-08.png,a
h07-023-08-09.png,whole
h07-025-00-00.png,The
h07-025-00-01.png,figures
h07-025-00-02.png,for
h07-025-00-03.png,corby
h07-025-00-04.png,and
h07-025-01-01.png,where
h07-025-01-02.png,the
h07-025-01-03.png,prime
h07-025-01-04.png,need
h07-025-01-05.png,so
h07-025-01-06.png,far
h07-025-01-07.png,has
h07-025-02-00.png,been
h07-025-02-01.png,to
h07-025-02-02.png,provide
h07-025-02-03.png,employment
h07-025-02-04.png,for
h07-025-03-00.png,woman
h07-025-03-01.png,and
h07-025-03-02.png,girls
h07-025-03-03.png,)
h07-025-03-04.png,are
h07-025-03-05.png,82
h07-025-03-06.png,per
h07-025-03-07.png,cent
h07-025-04-00.png,and
h07-025-04-01.png,74
h07-025-04-02.png,per
h07-025-04-03.png,cent
h07-025-04-04.png,respectively
h07-025-05-00.png,shopping
h07-025-05-01.png,provision
h07-025-05-02.png,in
h07-025-05-03.png,the
h07-025-05-04.png,new
h07-025-05-05.png,towns
h07-025-06-00.png,has
h07-025-06-01.png,generally
h07-025-06-02.png,been
h07-025-06-03.png,based
h07-025-06-04.png,on
h07-025-06-05.png,an
h07-025-07-00.png,estimated
h07-025-07-01.png,need
h07-025-07-02.png,of
h07-025-07-03.png,about
h07-025-07-04.png,eight
h07-025-08-00.png,shops
h07-025-08-01.png,for
h07-025-08-02.png,every
h07-025-08-03.png,thousand
h07-025-08-04.png,people
h07-025-08-05.png,)
h07-025-09-00.png,this
h07-025-09-01.png,being
h07-025-09-02.png,considered
h07-025-09-03.png,sufficient
h07-025-10-00.png,to
h07-025-10-01.png,allow
h07-025-10-02.png,for
h07-025-10-03.png,shoppers
h07-025-10-04.png,coming
h07-025a-00-00.png,The
h07-025a-00-01.png,liqones
h07-025a-00-02.png,for
h07-025a-00-03.png,corby
h07-025a-00-04.png,and
h07-025a-00-07.png,where
h07-025a-00-08.png,the
h07-025a-01-00.png,prime
h07-025a-01-01.png,need
h07-025a-01-02.png,so
h07-025a-01-03.png,far
h07-025a-01-04.png,has
h07-025a-01-05.png,been
h07-025a-01-06.png,to
h07-025a-01-07.png,provide
h07-025a-01-08.png,emplyment
h07-025a-02-00.png,for
h07-025a-02-01.png,women
h07-025a-02-02.png,and
h07-025a-02-03.png,girls
h07-025a-02-04.png,)
h07-025a-02-05.png,are
h07-025a-02-06.png,82
h07-025a-02-07.png,per
h07-025a-02-08.png,cent
h07-025a-02-09.png,and
h07-025a-03-00.png,74
h07-025a-03-01.png,per
h07-025a-03-02.png,cent
h07-025a-03-03.png,respectively
h07-025a-03-05.png,shopping
h07-025a-03-06.png,provision
h07-025a-03-07.png,in
h07-025a-04-00.png,the
h07-025a-04-01.png,new
h07-025a-04-02.png,towns
h07-025a-04-03.png,has
h07-025a-04-04.png,generally
h07-025a-04-05.png,been
h07-025a-04-06.png,based
h07-025a-04-07.png,on
h07-025a-04-08.png,an
h07-025a-05-00.png,estimated
h07-025a-05-01.png,need
h07-025a-05-02.png,of
h07-025a-05-04.png,about
h07-025a-05-05.png,eight
h07-025a-05-06.png,shops
h07-025a-06-00.png,for
h07-025a-06-01.png,every
h07-025a-06-02.png,thousand
h07-025a-06-03.png,people
h07-025a-06-04.png,(
h07-025a-06-05.png,this
h07-025a-06-06.png,being
h07-025a-07-00.png,considered
h07-025a-07-01.png,sufficient
h07-025a-07-02.png,to
h07-025a-07-03.png,allow
h07-025a-07-04.png,for
h07-025a-07-05.png,shoppers
h07-025a-08-00.png,coming
h07-025a-08-01.png,into
h07-025a-08-02.png,the
h07-025a-08-03.png,town
h07-025a-08-04.png,from
h07-025a-08-05.png,surrounding
h07-025a-09-00.png,are as
h07-028-00-00.png,Distribution
h07-028-00-01.png,over
h07-028-00-02.png,the
h07-028-00-03.png,town
h07-028-00-04.png,as
h07-028-01-00.png,a
h07-028-01-01.png,whole
h07-028-01-02.png,varies
h07-028-01-03.png,/
h07-028-01-04.png,the
h07-028-01-05.png,smaller
h07-028-02-00.png,towns
h07-028-02-01.png,tending
h07-028-02-02.png,to
h07-028-02-03.png,rely
h07-028-02-04.png,mainly
h07-028-03-00.png,on
h07-028-03-01.png,thw
h07-028-03-02.png,town
h07-028-03-03.png,centres
h07-028-03-04.png,with
h07-028-03-05.png,a
h07-028-04-00.png,few
h07-028-04-02.png,pantry
h07-028-04-04.png,shops
h07-028-04-05.png,in
h07-028-04-06.png,the
h07-028-05-00.png,neighbourhoods
h07-028-05-01.png,and
h07-028-05-02.png,the
h07-028-05-03.png,larger
h07-028-06-00.png,ones
h07-028-06-01.png,providing
h07-028-06-02.png,neighbourhood
h07-028-07-00.png,centres
h07-028-07-01.png,of
h07-028-07-02.png,up
h07-028-07-03.png,to
h07-028-07-04.png,thirty
h07-028-07-05.png,or
h07-028-07-06.png,more
h07-028-08-00.png,shops
h07-028-08-01.png,at
h07-028-08-02.png,the
h07-028-08-03.png,heart
h07-028-08-04.png,of
h07-028-08-05.png,the
h07-028-09-00.png,residental
h07-028-09-01.png,areas
